sample_index,file_name,frame_index,energy,state,transition,prediction_triggered
3,cover_drive_average_04.mov,24,0.7998534290573762,swing,,False
3,cover_drive_average_04.mov,25,0.8005853911039227,swing,,False
3,cover_drive_average_04.mov,26,0.7445613230975338,swing,,False
3,cover_drive_average_04.mov,27,0.5729223721506627,swing,,False
3,cover_drive_average_04.mov,28,0.5401574361452195,swing,,False
3,cover_drive_average_04.mov,29,0.43466216138662117,swing,,False
3,cover_drive_average_04.mov,30,0.2522553844330303,swing,,False
3,cover_drive_average_04.mov,31,0.2002945195162237,swing,,False
3,cover_drive_average_04.mov,32,0.1992292316886334,swing,,False
3,cover_drive_average_04.mov,33,0.21903081818745682,swing,,False
3,cover_drive_average_04.mov,34,0.2235372403155541,swing,,False
3,cover_drive_average_04.mov,35,0.25965790222854357,swing,,False
3,cover_drive_average_04.mov,36,0.28539376939020655,swing,,False
3,cover_drive_average_04.mov,37,0.301559443761603,swing,,False
3,cover_drive_average_04.mov,38,0.25456153604513043,swing,,False
3,cover_drive_average_04.mov,39,0.21856057400415782,swing,,False
3,cover_drive_average_04.mov,40,0.19838070512798492,swing,,False
3,cover_drive_average_04.mov,41,0.12700461859779577,follow_through,swing_to_follow_through,False
3,cover_drive_average_04.mov,42,0.11757772483080883,follow_through,,False
3,cover_drive_average_04.mov,43,0.12245221043924592,follow_through,,False
3,cover_drive_average_04.mov,44,0.2371742288212653,follow_through,,False
3,cover_drive_average_04.mov,45,0.3074245422401579,follow_through,,False
3,cover_drive_average_04.mov,46,0.3462456171564945,follow_through,,False
3,cover_drive_average_04.mov,47,0.5122110753265465,follow_through,,False
3,cover_drive_average_04.mov,48,0.6140784924178644,follow_through,,False
3,cover_drive_average_04.mov,49,0.5027188506430873,follow_through,,False
3,cover_drive_average_04.mov,50,0.43193295505306384,follow_through,,False
3,cover_drive_average_04.mov,51,0.39812773573482285,follow_through,,False
3,cover_drive_average_04.mov,52,0.21452154204560542,follow_through,,False
3,cover_drive_average_04.mov,53,0.10310323627483625,follow_through,,False
3,cover_drive_average_04.mov,54,0.1393229567531656,follow_through,,False
3,cover_drive_average_04.mov,55,0.13828599796552066,follow_through,,False
3,cover_drive_average_04.mov,56,0.1705433997838156,follow_through,,False
3,cover_drive_average_04.mov,57,0.17116676606939213,follow_through,,False
3,cover_drive_average_04.mov,58,0.17073346842967732,follow_through,,False
3,cover_drive_average_04.mov,59,0.13017287814055503,follow_through,,False
3,cover_drive_average_04.mov,59,0.13017287814055503,completed,sequence_end_to_completed,True
4,cover_drive_average_05.mov,0,0.07171824267284395,idle,,False
4,cover_drive_average_05.mov,1,0.1400470847839924,idle,,False
4,cover_drive_average_05.mov,2,0.19823078718128007,idle,,False
4,cover_drive_average_05.mov,3,0.23439114828739044,idle,,False
4,cover_drive_average_05.mov,4,0.23387034095951034,idle,,False
4,cover_drive_average_05.mov,5,0.2364280642114405,idle,,False
4,cover_drive_average_05.mov,6,0.1912779704872426,idle,,False
4,cover_drive_average_05.mov,7,0.14447440939810802,idle,,False
4,cover_drive_average_05.mov,8,0.13484461150714497,idle,,False
4,cover_drive_average_05.mov,9,0.11517635835515216,idle,,False
4,cover_drive_average_05.mov,10,0.09589682365007635,idle,,False
4,cover_drive_average_05.mov,11,0.09834423896411587,idle,,False
4,cover_drive_average_05.mov,12,0.10462930019490742,idle,,False
4,cover_drive_average_05.mov,13,0.11037907178828849,idle,,False
4,cover_drive_average_05.mov,14,0.13821978187261186,idle,,False
4,cover_drive_average_05.mov,15,0.3198571779240577,preparation,idle_to_preparation,False
4,cover_drive_average_05.mov,16,0.4866690355736035,backswing,preparation_to_backswing,False
4,cover_drive_average_05.mov,17,0.5078926982466572,swing,backswing_to_swing,False
4,cover_drive_average_05.mov,18,0.6756123634381288,swing,,False
4,cover_drive_average_05.mov,19,0.783835707650559,swing,,False
4,cover_drive_average_05.mov,20,0.6994306288806856,swing,,False
4,cover_drive_average_05.mov,21,0.574424919553094,swing,,False
4,cover_drive_average_05.mov,22,0.583942583093607,swing,,False
4,cover_drive_average_05.mov,23,0.4390367854538878,swing,,False
4,cover_drive_average_05.mov,24,0.3508969089883134,swing,,False
4,cover_drive_average_05.mov,25,0.3199993789477933,swing,,False
4,cover_drive_average_05.mov,26,0.45256706692484916,swing,,False
4,cover_drive_average_05.mov,27,0.5454850794088465,swing,,False
4,cover_drive_average_05.mov,28,0.665880818622128,swing,,False
4,cover_drive_average_05.mov,29,0.8006593032875817,swing,,False
4,cover_drive_average_05.mov,30,0.8052753912063231,swing,,False
4,cover_drive_average_05.mov,31,0.6762246512183838,swing,,False
4,cover_drive_average_05.mov,32,0.6575843689012385,swing,,False
4,cover_drive_average_05.mov,33,0.5458380351940888,swing,,False
4,cover_drive_average_05.mov,34,0.42000375849652166,swing,,False
4,cover_drive_average_05.mov,35,0.36558632941546315,swing,,False
4,cover_drive_average_05.mov,36,0.34529736913509584,swing,,False
